Identifier,Name,Description,Organisational Structure,Primary Activity,Activities,Street Address,Locality,Region,Postcode,Country ID,Territory ID,Website,Phone,Email,Twitter,Facebook,Companies House Number,Qualifiers,Membership Type,Latitude,Longitude,Geo Container,Geo Container Latitude,Geo Container Longitude,Sector,SIC Section,SIC Code,Ownership Classification,Legal Form,Legal Form Subcategory 1,Legal Form Subcategory 1,UK Nation,Type of Organisation,Registered Status,Registered Number,Registrar,Incorporation Date,Dissolved Date,Organisation Name,WC Legal Form
R035713,Twin Bridges Co-operative,,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,29 Princes Place,Widnes,Halton,WA8 7NJ,GB,,,,,,,14170494,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,20411,Workers,Company,,,England,,Live,14170494,Companies House,2022-06-14,,Twin Bridges Co-operative Ltd,
R035771,Fellside Forestry,Forestry workers co-op in Cumbria,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA30,,7 Jollybeard Gate,Alston,Cumbria,CA93TG,GB,,http://www.fellsideforestry.co.uk,,,,,13203993,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",02100,Workers,Company,,,England,,Live,13203993,Companies House,2021-02-16,,Fellside Forestry Ltd.,
R037752,Digital Society,,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Flat 2, 10 Tinto Place",Edinburgh,City of Edinburgh,EH6 5FL,GB,,,,,,,SC768012,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62012,Workers,Company,,,Scotland,,Live,SC768012,Companies House,2023-05-02,,Digital Society LTD,
R030027,Tyddyn Teg,"Tyddyn Teg is a workers cooperative, growing organic vegetables for our local community on a farm between Snowdonia and the Menai Strait. We have 9 members who all live on the farm. Our aspiration is to combine best agroecological practice with high productivity, so as to demonstrate the cooperative model as a viable and sustainable alternative to individual ownership to meet the demand for quality, affordable local produce, that allows new entrants to growing the full benefits of ownership, without having to have large amounts of capital or be necessarily that business minded. We want to have a wider impact, helping to shape the future direction of food production.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA10,,"Tyddyn Y Berth
Bethel",Caernarfon,Gwynedd,LL55 3PS,GB,,http://www.tyddynteg.com,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",01130,Workers,Society,,,Wales,,Live,4707,FCA,2020-05-29,,Tyddyn Teg Cyf,
R029847,Dog Section Press,"Dog Section Press is a not-for-profit publisher and distributor of seditious literature.

We aim to keep our own publications affordable, and we distribute books and pamphlets that are inexpensive – because there’s nothing too good for the working class.

Our books and pamphlets are printed with Calverts, a workers co-operative based in east London, and Active Distribution, an anarchist publisher and distro collective based in Bristol.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,84B Whitechapel High Street,London,Tower Hamlets,E1 7QX,GB,,http://www.dogsection.org,,,,,12472460,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58190,Workers,Company,,,England,,Live,12472460,Companies House,2020-02-19,,Dog Section Press Ltd,
R030038,Jarrow insights,"Jarrow Insights is a full-service, data-driven creative strategy and digital production co-operative.

We use interesting data to make cool creative stuff.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"113-115 Fonthill Road
Finsbury Park",London,Islington,N4 3HH,GB,,http://www.jarrow-insights.co,,,,,12456908,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,59112,Workers,Company,,,England,,Live,12456908,Companies House,2020-02-11,,Jarrow Insights Ltd,
R035431,PA Co-operative,"The Public Affairs Co-operative is a values driven business – ethical and open, worker-led, autonomous, community-minded. Our aim is to provide a service to organisations who share similar values and want to know those values are kept front and centre in how they conduct their communications.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,2 Marshall Place,Perth,Perth and Kinross,PH2 8AH,GB,,http://www.pacoop.co.uk,,,,,SC727437,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70210,Workers,Company,,,Scotland,,Live,SC727437,Companies House,2022-03-24,,PA Cooperative LTD,
R032497,People Support Co-op,"Specialising in co-operative working and sociocracy, we provide HR services and broader training on company culture and organisational design.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,27 Wadsworth Lane,Hebden Bridge,Calderdale,HX7 8DL,GB,,http://www.peoplesupport.coop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70220,Workers,Society,,,England,,Live,4779,FCA,2021-03-12,,People Support Co-op Limited,
R033086,Earthlight Herbs,"Earthlight is an organic herb farm, plant nursery, apothecary and community healing centre on the edge of the Somerset levels.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA10,,"Valentine
Old Coach Road
Cross",Axbridge,Somerset,BS26 2EG,GB,,https://earthlight.uk/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",01280,Workers,Society,,,England,,Live,4793,FCA,2021-04-30,,Earthlight Herbs Limited,
R033082,A Commune in the North,"Living together as an egalitarian community
- Engaging in a variety of trades & business which will further the aims and objects of the community
- Collective production and provision of food, accommodation and fuel
- Collective provision of care, domestic maintenance, means of communication, means of transport, personal development and more.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"Springcroft
High Street",South Cerney,Gloucestershire,GL7 5UP,GB,,,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85520,Workers,Society,,,England,,Live,4869,FCA,2021-12-23,,A Commune in the North Limited,
R034337,Interisland Collective,Connecting Moana Arts communities in the UK and abroad.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"2A Hampden Square
Southgate",London,Barnet,N14 5JR,GB,,http://www.interislandcollective.com,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90030,Workers,Society,,,England,,Live,4843,FCA,2021-11-04,,Interisland Collective Limited,
R029546,Classed,A workers co-op publishing working class writing and providing class awareness based training.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"161 Hamilton Road
Longsight",Manchester,Manchester,M13 0PQ,GB,,http://www.theclassworkproject.com,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58110,Workers,Society,,,England,,Live,4711,FCA,2020-06-10,,Classed Limited,
R032655,MyCoolClass Co-operative,MyCoolClass is a teacher-owned virtual learning platform cooperative,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,198 Old Ford Road,London,Tower Hamlets,E2 9PT,GB,,http://www.mycoolclass.com,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Society,,,England,,Live,4790,FCA,2021-04-15,,MyCoolClass Co-operative Limited,
R028590,Morality Co-operative,"Morality is a digital data co-operative and tool that rewards you to discuss, organise and act. The application comes in the form of a Browser Extension and Native Phone (iOS, Android) App.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,2 Queens Road,Haywards Heath,West Sussex,RH16 1EB,GB,,http://www.morality.network,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62011,Workers,Society,,,England,,Live,4621,FCA,2019-09-02,,Morality Co-operative Limited,
R024468,Anatomy Arts Co-operative,"Anatomy is an arts producer based in Edinburgh, Scotland. Our core events are our famous sell-out quarterly cabarets, which feature every three months a wild variety of performance acts from Scotland and further afield. Alongside these, we run matinee performance art events for the early years audience, champion disability accessibility in the arts and the integration of disability arts, and run prestige events for venues and festivals around Scotland and further afield.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,372b/8 Easter Road,Edinburgh,City of Edinburgh,EH6 8JP,GB,,http://www.anatomyarts.co.uk,,,,,SC595262,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90010,Workers,Community Interest Company,,,Scotland,,Live,SC595262,Companies House,2018-04-24,,Anatomy Arts Co-operative Community Interest Company,
R020168,Software Co-operative,Software Co-operative,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,1396-1398 Ashton Old Rd,Manchester,Manchester,M11 1JX,GB,,,,,,,09227462,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62012,Workers,Company,,,England,,Live,09227462,Companies House,2014-09-19,,Software Co-operative Limited,
R020304,Animorph,Animorph creates virtual reality and augmented reality applications for the use on phones and performances.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Animorph C/O Outlandish,
113-115 Fonthill Road,
Finsbury Park",London,Islington,N4 3HH,GB,,http://www.animorph.coop,,,,,10246463,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62012,Workers,Company,,,England,,Live,10246463,Companies House,2016-06-22,,Animorph Ltd,
R020459,Cetis,"Research, development and consultancy in the area of technology related to learning, education and training.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS115,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Halton Mill
Mill Lane
Halton",Lancaster,Lancashire,LA2 6ND,GB,,http://www.cetis.org.uk,,,,,OC399090,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62000,Workers,LLP,,,England,,Live,OC399090,Companies House,2015-03-27,,Cetis LLP,
R022441,Red Learning Co-operative,The RED Learning Co-operative is a group of cooperators who conduct research and run collaborative education and training that leads to social change.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,20 Marlborough Road,Oxford,Oxfordshire,OX1 4LP,GB,,http://www.redlearning.coop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85320,Workers,Society,,,England,,Live,4465,FCA,2018-04-16,,The Red Learning Co-operative Limited,
R024501,Peccadillo Canal Boat,Inland passenger water transport,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA220,,"Canal House
1 Applecross Street",Glasgow,"Glasgow, City of",G4 9SP,GB,,http://www.peccadillobarge.co.uk,,,,,SC594700,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Transport,Transportation and Storage,50300,Workers,Company,,,Scotland,,Live,SC594700,Companies House,2018-04-18,,Peccadillo Canal Boat Limited,
R020824,Glowbox Web Design,"Glowbox is a a worker-owned cooperative based in London, UK. Specialising in web design & development, graphics and branding.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,51 The Grove,London,Enfield,N13 5LD,GB,,http://www.glowbox.coop,,,,,06733422,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62090,Workers,Company,,,England,,Live,06733422,Companies House,2008-10-27,,Glowbox Web Design Limited,
R024430,Manchester Business Co-op,"Manchester Business Services Co-operative provides a range of administration and consultation services to co-operatives.

Our members are experienced in working with new co-operatives and helping them turn their ideas into reality.

We also work with established co-operatives who want assistance with certain aspects of their operations.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,1396 Ashton Old Road,Manchester,Manchester,M11 1JX,GB,,http://www.manchesterbusinesscoop.com,,,,,11262304,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Administrative and Support Services,82110,Workers,Company,,,England,,Live,11262304,Companies House,2018-03-19,,Manchester Business Co-op,
